MetaTest/Average/SuccessRate,drawer-close-v1/StdReturn,GaussianMLPPolicy/dLoss,Average/SuccessRate,GaussianMLPPolicy/LossAfter,Average/MinReturn,MetaTest/drawer-close-v1/Iteration,MetaTest/Average/TerminationRate,MetaTest/drawer-close-v1/MinReturn,GaussianMLPPolicy/KLAfter,MetaTest/drawer-close-v1/MaxReturn,drawer-close-v1/NumEpisodes,Average/MaxReturn,Average/StdReturn,MetaTest/drawer-close-v1/AverageReturn,MetaTest/Average/NumEpisodes,Average/Iteration,drawer-close-v1/MinReturn,MetaTest/Average/MaxReturn,drawer-close-v1/Iteration,TotalEnvSteps,drawer-close-v1/AverageReturn,Average/NumEpisodes,MetaTest/Average/StdReturn,drawer-close-v1/AverageDiscountedReturn,drawer-close-v1/MaxReturn,MetaTest/drawer-close-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/drawer-close-v1/AverageDiscountedReturn,Average/AverageReturn,drawer-close-v1/SuccessRate,MetaTest/drawer-close-v1/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/Average/AverageReturn,MetaTest/drawer-close-v1/NumEpisodes,drawer-close-v1/TerminationRate,Average/TerminationRate,GaussianMLPPolicy/LossBefore,Average/AverageDiscountedReturn,MetaTest/drawer-close-v1/StdReturn,MetaTest/Average/Iteration,Iteration,MetaTest/Average/MinReturn,GaussianMLPPolicy/KLBefore
1.0,34026.711544872414,6.137611308076885e-09,0.34,1.0200139968219446e-06,-22.206588695745758,289,0.0,32313.8421677743,4.335604899097234e-06,32313.8421677743,200,206278.27268690369,34026.711544872414,32313.8421677743,1,289,-22.206588695745758,32313.8421677743,289,23200000,16713.518916187993,200,0.0,3932.7896770771094,206278.27268690369,0.0,32313.84216777431,32313.84216777431,16713.518916187993,0.34,1.0,5.661259651184082,32313.8421677743,1,0.0,0.0,1.0261516081300215e-06,3932.7896770771094,0.0,289,289,32313.8421677743,0.0
1.0,43496.51010396369,1.1211795936105773e-09,0.44,-1.151660512732633e-06,-20.238667283491306,290,0.0,221719.8867797818,8.070281296568282e-07,221719.8867797818,200,214067.99343983663,43496.51010396369,221719.8867797818,1,290,-20.238667283491306,221719.8867797818,290,23280000,23813.542680706545,200,0.0,5809.018860266623,214067.99343983663,0.0,221719.88677978178,221719.88677978178,23813.542680706545,0.44,1.0,5.66111946105957,221719.8867797818,1,0.0,0.0,-1.1505393331390223e-06,5809.018860266623,0.0,290,290,221719.8867797818,0.0
0.0,39822.221933054294,2.0140078049735166e-08,0.35,-3.16056821247912e-06,-20.163466520883436,291,0.0,-13.908554002673739,1.4192238268151414e-05,-13.908554002673739,200,239952.86862117177,39822.221933054294,-13.908554002673739,1,291,-20.163466520883436,-13.908554002673739,291,23360000,18888.491144826152,200,0.0,4537.8418072035165,239952.86862117177,0.0,-13.90855400267374,-13.90855400267374,18888.491144826152,0.35,0.0,5.6601033210754395,-13.908554002673739,1,0.0,0.0,-3.140428134429385e-06,4537.8418072035165,0.0,291,291,-13.908554002673739,0.0
0.0,49053.67286707969,1.3811813914799131e-09,0.425,6.5066512888734e-07,-21.9342738330408,292,0.0,-11.633836669901823,9.6977191788028e-07,-11.633836669901823,200,238703.9248351927,49053.67286707969,-11.633836669901823,1,292,-21.9342738330408,-11.633836669901823,292,23440000,27109.06921568107,200,0.0,6500.202767896736,238703.9248351927,0.0,-11.633836669901832,-11.633836669901832,27109.06921568107,0.425,0.0,5.660149574279785,-11.633836669901823,1,0.0,0.0,6.520463102788199e-07,6500.202767896736,0.0,292,292,-11.633836669901823,0.0
0.0,51235.80382833755,1.0488747648196295e-09,0.39,-4.866343488174607e-07,-20.33366149496388,293,0.0,-12.980043566003655,7.420344445563387e-07,-12.980043566003655,200,286142.5640619349,51235.80382833755,-12.980043566003655,1,293,-20.33366149496388,-12.980043566003655,293,23520000,24608.316563226785,200,0.0,5819.336027760521,286142.5640619349,0.0,-12.98004356600365,-12.98004356600365,24608.316563226785,0.39,0.0,5.660118103027344,-12.980043566003655,1,0.0,0.0,-4.855854740526411e-07,5819.336027760521,0.0,293,293,-12.980043566003655,0.0
0.0,43940.86231732356,3.200341325282352e-09,0.385,-4.0817135982251784e-07,-20.771383374136715,294,0.0,-12.848986726787123,2.2439367057813797e-06,-12.848986726787123,200,255351.0048202545,43940.86231732356,-12.848986726787123,1,294,-20.771383374136715,-12.848986726787123,294,23600000,20446.36848483601,200,0.0,4935.43420194203,255351.0048202545,0.0,-12.848986726787118,-12.848986726787118,20446.36848483601,0.385,0.0,5.660087585449219,-12.848986726787123,1,0.0,0.0,-4.049710184972355e-07,4935.43420194203,0.0,294,294,-12.848986726787123,0.0
0.0,45131.77187198184,1.3185399438953027e-09,0.34,2.3816323846403975e-07,-20.067612514318323,295,0.0,-13.551819179825243,9.205589890370902e-07,-13.551819179825243,200,244471.5365476347,45131.77187198184,-13.551819179825243,1,295,-20.067612514318323,-13.551819179825243,295,23680000,20681.637670662996,200,0.0,4851.977054236415,244471.5365476347,0.0,-13.551819179825229,-13.551819179825229,20681.637670662996,0.34,0.0,5.6601409912109375,-13.551819179825243,1,0.0,0.0,2.3948177840793505e-07,4851.977054236415,0.0,295,295,-13.551819179825243,0.0
0.0,49211.02493967357,1.0095454854308628e-06,0.415,-1.6140464140335098e-05,-20.00553340464767,296,0.0,-12.043746955274626,0.0006951508112251759,-12.043746955274626,200,255801.44611380252,49211.02493967357,-12.043746955274626,1,296,-20.00553340464767,-12.043746955274626,296,23760000,24386.090119502634,200,0.0,5887.861188213958,255801.44611380252,0.0,-12.043746955274633,-12.043746955274633,24386.090119502634,0.415,0.0,5.639062881469727,-12.043746955274626,1,0.0,0.0,-1.5130918654904235e-05,5887.861188213958,0.0,296,296,-12.043746955274626,0.0
1.0,49106.770059972594,5.050765139458235e-09,0.405,-4.196023724034603e-07,-16.251432962598397,297,0.0,1329.3044873288125,3.589993184505147e-06,1329.3044873288125,200,258167.00334948546,49106.770059972594,1329.3044873288125,1,297,-16.251432962598397,1329.3044873288125,297,23840000,24243.70037893734,200,0.0,5817.559506369177,258167.00334948546,0.0,1329.304487328813,1329.304487328813,24243.70037893734,0.405,1.0,5.6386590003967285,1329.3044873288125,1,0.0,0.0,-4.145516072640021e-07,5817.559506369177,0.0,297,297,1329.3044873288125,0.0
0.0,46121.9546033243,4.4096850615460426e-08,0.435,4.938651727570686e-07,-18.985530229468303,298,0.0,-19.5273584775571,3.113456841674633e-05,-19.5273584775571,200,239798.95048151698,46121.9546033243,-19.5273584775571,1,298,-18.985530229468303,-19.5273584775571,298,23920000,23810.465637769066,200,0.0,5677.118101558194,239798.95048151698,0.0,-19.527358477557122,-19.527358477557122,23810.465637769066,0.435,0.0,5.6388630867004395,-19.5273584775571,1,0.0,0.0,5.379620233725291e-07,5677.118101558194,0.0,298,298,-19.5273584775571,0.0
1.0,42389.23259238346,3.715513230417855e-09,0.44,-1.145627038567909e-06,-18.04309401132135,299,0.0,1960.908004544366,2.6388727292214753e-06,1960.908004544366,200,245868.12229316137,42389.23259238346,1960.908004544366,1,299,-18.04309401132135,1960.908004544366,299,24000000,22372.694385625684,200,0.0,5426.514454307975,245868.12229316137,0.0,1960.9080045443652,1960.9080045443652,22372.694385625684,0.44,1.0,5.638783931732178,1960.908004544366,1,0.0,0.0,-1.1419115253374912e-06,5426.514454307975,0.0,299,299,1960.908004544366,0.0
