MetaTest/Average/AverageReturn,shelf-place-v1/NumEpisodes,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/shelf-place-v1/SuccessRate,Average/TerminationRate,shelf-place-v1/AverageDiscountedReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/Average/Iteration,MetaTest/shelf-place-v1/MinReturn,MetaTest/Average/MinReturn,MetaTest/shelf-place-v1/AverageReturn,MetaTest/Average/AverageDiscountedReturn,Average/MinReturn,shelf-place-v1/TerminationRate,MetaTest/Average/StdReturn,Average/MaxReturn,MetaTest/shelf-place-v1/MaxReturn,MetaTest/shelf-place-v1/Iteration,Average/Iteration,shelf-place-v1/MinReturn,Average/AverageDiscountedReturn,shelf-place-v1/AverageReturn,GaussianMLPPolicy/LossAfter,shelf-place-v1/Iteration,Average/StdReturn,shelf-place-v1/StdReturn,shelf-place-v1/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/shelf-place-v1/TerminationRate,Average/SuccessRate,GaussianMLPPolicy/dLoss,Average/AverageReturn,Iteration,MetaTest/shelf-place-v1/StdReturn,MetaTest/shelf-place-v1/NumEpisodes,shelf-place-v1/MaxReturn,Average/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/shelf-place-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,GaussianMLPPolicy/KLAfter
-17.996665826074683,200,-17.996665826074683,11360000,0.0,0.0,-8.222729630506999,0.004817154258489609,0.0,141,-17.996665826074683,-17.996665826074683,-17.996665826074683,-17.99666582607468,-34.01592730749115,0.0,0.0,-14.473165389219156,-17.996665826074683,141,141,-34.01592730749115,-8.222729630506999,-18.56819051861423,0.003064538352191448,141,2.0499358991686463,2.0499358991686463,0.0,4.435707092285156,0.0,0.0,0.0017526159062981606,-18.56819051861423,141,0.0,1,-14.473165389219156,200,0.0,-17.99666582607468,1,0.0,0.00970601849257946
-18.920324455343895,200,-18.920324455343895,11440000,0.0,0.0,-8.904926951586658,0.0022565966937690973,0.0,142,-18.920324455343895,-18.920324455343895,-18.920324455343895,-18.920324455343902,-40.91480641400163,0.0,0.0,-15.321242852731695,-18.920324455343895,142,142,-40.91480641400163,-8.904926951586658,-20.04119620084135,0.0007469035335816443,142,5.247781424920215,5.247781424920215,0.0,4.486973285675049,0.0,0.0,0.001509693160187453,-20.04119620084135,142,0.0,1,-15.321242852731695,200,0.0,-18.920324455343902,1,0.0,0.006812168750911951
-23.727093590397878,200,-23.727093590397878,11520000,0.0,0.0,-8.761357584098667,-0.00045716622844338417,0.0,143,-23.727093590397878,-23.727093590397878,-23.727093590397878,-23.727093590397885,-36.825304943661564,0.0,0.0,-15.722397546739138,-23.727093590397878,143,143,-36.825304943661564,-8.761357584098667,-19.780565983094004,-0.002710507018491626,143,4.675553072903009,4.675553072903009,0.0,4.478069305419922,0.0,0.0,0.0022533407900482416,-19.780565983094004,143,0.0,1,-15.722397546739138,200,0.0,-23.727093590397885,1,0.0,0.009977130219340324
-18.93612595717651,200,-18.93612595717651,11600000,0.0,0.0,-8.313081897167597,0.002413459587842226,0.0,144,-18.93612595717651,-18.93612595717651,-18.93612595717651,-18.936125957176515,-34.766158961422235,0.0,0.0,-15.410203420527623,-18.93612595717651,144,144,-34.766158961422235,-8.313081897167597,-18.64420718863948,-0.0001670097408350557,144,2.2966824628703035,2.2966824628703035,0.0,4.513893127441406,0.0,0.0,0.0025804693286772817,-18.64420718863948,144,0.0,1,-15.410203420527623,200,0.0,-18.936125957176515,1,0.0,0.009750910103321075
-17.44522532696692,200,-17.44522532696692,11680000,0.0,0.0,-8.686332367344576,-0.001414119848050177,0.0,145,-17.44522532696692,-17.44522532696692,-17.44522532696692,-17.445225326966906,-38.23015460018473,0.0,0.0,-15.804937626554235,-17.44522532696692,145,145,-38.23015460018473,-8.686332367344576,-19.697883843331482,-0.003242475213482976,145,3.956795020074643,3.956795020074643,0.0,4.492240905761719,0.0,0.0,0.0018283553654327989,-19.697883843331482,145,0.0,1,-15.804937626554235,200,0.0,-17.445225326966906,1,0.0,0.00938412081450224
-35.864659512548535,200,-35.864659512548535,11760000,0.0,0.0,-8.706932884256053,-0.00432972889393568,0.0,146,-35.864659512548535,-35.864659512548535,-35.864659512548535,-35.86465951254854,-36.28339186091577,0.0,0.0,-16.50607391288195,-35.864659512548535,146,146,-36.28339186091577,-8.706932884256053,-19.640346776400087,-0.006255445536226034,146,3.3440820498066968,3.3440820498066968,0.0,4.434020519256592,0.0,0.0,0.0019257166422903538,-19.640346776400087,146,0.0,1,-16.50607391288195,200,0.0,-35.86465951254854,1,0.0,0.009434174746274948
-20.15931753176429,200,-20.15931753176429,11840000,0.0,0.0,-8.517184030066858,-0.0013405849458649755,0.0,147,-20.15931753176429,-20.15931753176429,-20.15931753176429,-20.15931753176428,-43.17535529507215,0.0,0.0,-14.641190204216816,-20.15931753176429,147,147,-43.17535529507215,-8.517184030066858,-19.13382447055203,-0.0033330887090414762,147,3.1939111565382374,3.1939111565382374,0.0,4.4237213134765625,0.0,0.0,0.001992503763176501,-19.13382447055203,147,0.0,1,-14.641190204216816,200,0.0,-20.15931753176428,1,0.0,0.006429398898035288
-18.921594603439075,200,-18.921594603439075,11920000,0.0,0.0,-8.789076173280542,-0.00011095571971964091,0.0,148,-18.921594603439075,-18.921594603439075,-18.921594603439075,-18.92159460343906,-37.764551361212405,0.0,0.0,-15.600388478139628,-18.921594603439075,148,148,-37.764551361212405,-8.789076173280542,-19.89849953518649,-0.0023160255514085293,148,4.301841378715558,4.301841378715558,0.0,4.427165508270264,0.0,0.0,0.0022050698316888884,-19.89849953518649,148,0.0,1,-15.600388478139628,200,0.0,-18.92159460343906,1,0.0,0.009285975247621536
-18.72685415241593,200,-18.72685415241593,12000000,0.0,0.0,-8.654557130732753,-0.001263870857656002,0.0,149,-18.72685415241593,-18.72685415241593,-18.72685415241593,-18.72685415241594,-37.57573607675181,0.0,0.0,-14.294327234259699,-18.72685415241593,149,149,-37.57573607675181,-8.654557130732753,-19.617308523278194,-0.0032192945946007967,149,4.133756562908018,4.133756562908018,0.0,4.421515941619873,0.0,0.0,0.0019554237369447947,-19.617308523278194,149,0.0,1,-14.294327234259699,200,0.0,-18.72685415241594,1,0.0,0.006774639245122671
-19.026048756132877,200,-19.026048756132877,12080000,0.0,0.0,-8.384336512616391,-0.0035802796483039856,0.0,150,-19.026048756132877,-19.026048756132877,-19.026048756132877,-19.026048756132884,-32.37555452641361,0.0,0.0,-16.586451492339737,-19.026048756132877,150,150,-32.37555452641361,-8.384336512616391,-18.809079795072172,-0.006247314624488354,150,1.5258750174676055,1.5258750174676055,0.0,4.393455505371094,0.0,0.0,0.002667034976184368,-18.809079795072172,150,0.0,1,-16.586451492339737,200,0.0,-19.026048756132884,1,0.0,0.009687461890280247
-18.999805399222666,200,-18.999805399222666,12160000,0.0,0.0,-8.27411766162268,-0.004392465576529503,0.0,151,-18.999805399222666,-18.999805399222666,-18.999805399222666,-18.999805399222648,-38.61832479127911,0.0,0.0,-15.086924460153032,-18.999805399222666,151,151,-38.61832479127911,-8.27411766162268,-18.795105771990862,-0.005715369712561369,151,2.866539709408433,2.866539709408433,0.0,4.345595836639404,0.0,0.0,0.001322904136031866,-18.795105771990862,151,0.0,1,-15.086924460153032,200,0.0,-18.999805399222648,1,0.0,0.00687869917601347
-18.026403795804804,200,-18.026403795804804,12240000,0.0,0.0,-8.762627875722952,-0.0032064926344901323,0.0,152,-18.026403795804804,-18.026403795804804,-18.026403795804804,-18.026403795804804,-37.293720546002945,0.0,0.0,-15.896723814690898,-18.026403795804804,152,152,-37.293720546002945,-8.762627875722952,-19.837868738062447,-0.004913882352411747,152,4.734916332212024,4.734916332212024,0.0,4.317528247833252,0.0,0.0,0.0017073897179216146,-19.837868738062447,152,0.0,1,-15.896723814690898,200,0.0,-18.026403795804804,1,0.0,0.006409015506505966
-17.93139320940387,200,-17.93139320940387,12320000,0.0,0.0,-8.533082481891554,0.0006147058447822928,0.0,153,-17.93139320940387,-17.93139320940387,-17.93139320940387,-17.931393209403893,-38.22658366736633,0.0,0.0,-16.387204618302853,-17.93139320940387,153,153,-38.22658366736633,-8.533082481891554,-19.272837683482813,-0.0012244960526004434,153,3.851112510218506,3.851112510218506,0.0,4.3309526443481445,0.0,0.0,0.0018392018973827362,-19.272837683482813,153,0.0,1,-16.387204618302853,200,0.0,-17.931393209403893,1,0.0,0.009690867736935616
-21.30406474595339,200,-21.30406474595339,12400000,0.0,0.0,-8.524927576859447,6.267838034546003e-05,0.0,154,-21.30406474595339,-21.30406474595339,-21.30406474595339,-21.304064745953397,-37.5210536311183,0.0,0.0,-14.365879513997356,-21.30406474595339,154,154,-37.5210536311183,-8.524927576859447,-19.33419546671939,-0.0016333371168002486,154,3.874558101146096,3.874558101146096,0.0,4.343177795410156,0.0,0.0,0.0016960154971457087,-19.33419546671939,154,0.0,1,-14.365879513997356,200,0.0,-21.304064745953397,1,0.0,0.006751994602382183
-13.584789362220146,200,-13.584789362220146,12480000,0.0,0.0,-8.432455299082719,-0.0034026503562927246,0.0,155,-13.584789362220146,-13.584789362220146,-13.584789362220146,-13.584789362220148,-36.60531217540343,0.0,0.0,-15.273977378523169,-13.584789362220146,155,155,-36.60531217540343,-8.432455299082719,-19.006510692880592,-0.005734826438128948,155,2.824623781589776,2.824623781589776,0.0,4.310126781463623,0.0,0.0,0.0023321760818362236,-19.006510692880592,155,0.0,1,-15.273977378523169,200,0.0,-13.584789362220148,1,0.0,0.009767958894371986
-22.307820083836653,200,-22.307820083836653,12560000,0.0,0.0,-8.357404964487811,0.002428283914923668,0.0,156,-22.307820083836653,-22.307820083836653,-22.307820083836653,-22.30782008383667,-36.813125863666116,0.0,0.0,-15.082518351804021,-22.307820083836653,156,156,-36.813125863666116,-8.357404964487811,-18.884375875576534,0.000698154210112989,156,2.4144264260934585,2.4144264260934585,0.0,4.337325572967529,0.0,0.0,0.001730129704810679,-18.884375875576534,156,0.0,1,-15.082518351804021,200,0.0,-22.30782008383667,1,0.0,0.006631344556808472
-19.40771841532913,200,-19.40771841532913,12640000,0.0,0.0,-8.66163479802713,0.0008064171997830272,0.0,157,-19.40771841532913,-19.40771841532913,-19.40771841532913,-19.40771841532914,-39.4495448218095,0.0,0.0,-14.275077374078167,-19.40771841532913,157,157,-39.4495448218095,-8.66163479802713,-19.497355514456327,-0.0012526571517810225,157,4.478844115645945,4.478844115645945,0.0,4.345046520233154,0.0,0.0,0.0020590743515640497,-19.497355514456327,157,0.0,1,-14.275077374078167,200,0.0,-19.40771841532914,1,0.0,0.008539342321455479
-19.513834582902838,200,-19.513834582902838,12720000,0.0,0.0,-8.648130452837414,-0.0018586795777082443,0.0,158,-19.513834582902838,-19.513834582902838,-19.513834582902838,-19.51383458290283,-36.99982283153712,0.0,0.0,-16.58855017180573,-19.513834582902838,158,158,-36.99982283153712,-8.648130452837414,-19.458644649615398,-0.00392197398468852,158,4.076062023198417,4.076062023198417,0.0,4.340179920196533,0.0,0.0,0.002063294406980276,-19.458644649615398,158,0.0,1,-16.58855017180573,200,0.0,-19.51383458290283,1,0.0,0.006473573390394449
-18.365401023816258,200,-18.365401023816258,12800000,0.0,0.0,-8.704301799228185,-0.003545563668012619,0.0,159,-18.365401023816258,-18.365401023816258,-18.365401023816258,-18.365401023816258,-36.174342496108764,0.0,0.0,-13.585381089497513,-18.365401023816258,159,159,-36.174342496108764,-8.704301799228185,-19.667243639724234,-0.005883066914975643,159,3.6370265677321933,3.6370265677321933,0.0,4.316958904266357,0.0,0.0,0.002337503246963024,-19.667243639724234,159,0.0,1,-13.585381089497513,200,0.0,-18.365401023816258,1,0.0,0.007221255451440811
-19.115769398516615,200,-19.115769398516615,12880000,0.0,0.0,-8.814783759872697,0.0004235437954775989,0.0,160,-19.115769398516615,-19.115769398516615,-19.115769398516615,-19.115769398516615,-42.57045086519498,0.0,0.0,-16.37666745987171,-19.115769398516615,160,160,-42.57045086519498,-8.814783759872697,-19.917301682335907,-0.0011728930985555053,160,5.053106193226859,5.053106193226859,0.0,4.324416637420654,0.0,0.0,0.0015964368940331042,-19.917301682335907,160,0.0,1,-16.37666745987171,200,0.0,-19.115769398516615,1,0.0,0.006527600344270468
-19.088879621585157,200,-19.088879621585157,12960000,0.0,0.0,-8.343110014215886,-0.0006236155750229955,0.0,161,-19.088879621585157,-19.088879621585157,-19.088879621585157,-19.088879621585157,-47.92154088592742,0.0,0.0,-15.536032138499777,-19.088879621585157,161,161,-47.92154088592742,-8.343110014215886,-18.82930398156873,-0.0022954517044126987,161,3.8498317170362384,3.8498317170362384,0.0,4.323379993438721,0.0,0.0,0.0016718361293897033,-18.82930398156873,161,0.0,1,-15.536032138499777,200,0.0,-19.088879621585157,1,0.0,0.009350240230560303
-19.465737947725646,200,-19.465737947725646,13040000,0.0,0.0,-8.304358830957788,0.002009071409702301,0.0,162,-19.465737947725646,-19.465737947725646,-19.465737947725646,-19.465737947725643,-34.690146089762784,0.0,0.0,-14.486580982653184,-19.465737947725646,162,162,-34.690146089762784,-8.304358830957788,-18.80378045539506,0.00042373855831101537,162,2.396025767939259,2.396025767939259,0.0,4.347599506378174,0.0,0.0,0.0015853328513912857,-18.80378045539506,162,0.0,1,-14.486580982653184,200,0.0,-19.465737947725643,1,0.0,0.006683184299618006
-16.938540209975667,200,-16.938540209975667,13120000,0.0,0.0,-8.758706310790249,-0.0013764550676569343,0.0,163,-16.938540209975667,-16.938540209975667,-16.938540209975667,-16.938540209975677,-36.51357485385026,0.0,0.0,-15.493358403443857,-16.938540209975667,163,163,-36.51357485385026,-8.758706310790249,-19.77489486291303,-0.002827070187777281,163,3.764048921550199,3.764048921550199,0.0,4.340526103973389,0.0,0.0,0.0014506151201203465,-19.77489486291303,163,0.0,1,-15.493358403443857,200,0.0,-16.938540209975677,1,0.0,0.007583838887512684
-22.778633018270614,200,-22.778633018270614,13200000,0.0,0.0,-8.2446852085901,0.0014508477179333568,0.0,164,-22.778633018270614,-22.778633018270614,-22.778633018270614,-22.77863301827063,-32.685958983263944,0.0,0.0,-14.76529209050969,-22.778633018270614,164,164,-32.685958983263944,-8.2446852085901,-18.50758788032541,-0.000549033866263926,164,1.8844726340932105,1.8844726340932105,0.0,4.367881774902344,0.0,0.0,0.001999881584197283,-18.50758788032541,164,0.0,1,-14.76529209050969,200,0.0,-22.77863301827063,1,0.0,0.006912448443472385
-18.16892023849318,200,-18.16892023849318,13280000,0.0,0.0,-9.048248003953583,0.004913141019642353,0.0,165,-18.16892023849318,-18.16892023849318,-18.16892023849318,-18.168920238493197,-36.84329066992586,0.0,0.0,-15.859278108093683,-18.16892023849318,165,165,-36.84329066992586,-9.048248003953583,-20.46283812607905,0.0031211036257445812,165,5.106973860531197,5.106973860531197,0.0,4.442993640899658,0.0,0.0,0.0017920373938977718,-20.46283812607905,165,0.0,1,-15.859278108093683,200,0.0,-18.168920238493197,1,0.0,0.009794794954359531
-18.088787569219335,200,-18.088787569219335,13360000,0.0,0.0,-8.293357259926218,-0.0015474974643439054,0.0,166,-18.088787569219335,-18.088787569219335,-18.088787569219335,-18.08878756921934,-27.609769997358875,0.0,0.0,-15.795294951299532,-18.088787569219335,166,166,-27.609769997358875,-8.293357259926218,-18.819465630378776,-0.0035428572446107864,166,1.6263150846883867,1.6263150846883867,0.0,4.446918964385986,0.0,0.0,0.001995359780266881,-18.819465630378776,166,0.0,1,-15.795294951299532,200,0.0,-18.08878756921934,1,0.0,0.009121866896748543
-18.70114375986117,200,-18.70114375986117,13440000,0.0,0.0,-8.596132787471255,6.387606117641553e-05,0.0,167,-18.70114375986117,-18.70114375986117,-18.70114375986117,-18.701143759861154,-36.433712663598364,0.0,0.0,-16.318689486771333,-18.70114375986117,167,167,-36.433712663598364,-8.596132787471255,-19.377487722872587,-0.0015011582290753722,167,3.1335727146138486,3.1335727146138486,0.0,4.454621315002441,0.0,0.0,0.0015650342902517878,-19.377487722872587,167,0.0,1,-16.318689486771333,200,0.0,-18.701143759861154,1,0.0,0.006727434694766998
-17.68439127460093,200,-17.68439127460093,13520000,0.0,0.0,-8.597068850176846,-0.0016269648913294077,0.0,168,-17.68439127460093,-17.68439127460093,-17.68439127460093,-17.68439127460092,-37.72503191641467,0.0,0.0,-13.296918882134653,-17.68439127460093,168,168,-37.72503191641467,-8.597068850176846,-19.311413077259118,-0.0033401164691895247,168,4.002378608624771,4.002378608624771,0.0,4.4451985359191895,0.0,0.0,0.001713151577860117,-19.311413077259118,168,0.0,1,-13.296918882134653,200,0.0,-17.68439127460092,1,0.0,0.006786375306546688
-34.454761741405484,200,-34.454761741405484,13600000,0.0,0.0,-8.490649854286039,-0.0007169454474933445,0.0,169,-34.454761741405484,-34.454761741405484,-34.454761741405484,-34.45476174140546,-37.79518992370068,0.0,0.0,-16.101957988663017,-34.454761741405484,169,169,-37.79518992370068,-8.490649854286039,-19.192233368854954,-0.002886858070269227,169,3.62769252248731,3.62769252248731,0.0,4.441864967346191,0.0,0.0,0.0021699126227758825,-19.192233368854954,169,0.0,1,-16.101957988663017,200,0.0,-34.45476174140546,1,0.0,0.008759268559515476
-18.003587028629077,200,-18.003587028629077,13680000,0.0,0.0,-8.460734165613433,-0.0036522336304187775,0.0,170,-18.003587028629077,-18.003587028629077,-18.003587028629077,-18.00358702862908,-38.03617061732873,0.0,0.0,-16.167856891989956,-18.003587028629077,170,170,-38.03617061732873,-8.460734165613433,-19.048454270447383,-0.005861553363502026,170,3.6580811087553102,3.6580811087553102,0.0,4.394500255584717,0.0,0.0,0.002209319733083248,-19.048454270447383,170,0.0,1,-16.167856891989956,200,0.0,-18.00358702862908,1,0.0,0.009934203699231148
-19.819235958045418,200,-19.819235958045418,13760000,0.0,0.0,-8.37259809986881,-0.004334823694080114,0.0,171,-19.819235958045418,-19.819235958045418,-19.819235958045418,-19.819235958045425,-36.54748584185951,0.0,0.0,-15.719874629094463,-19.819235958045418,171,171,-36.54748584185951,-8.37259809986881,-18.93338808267742,-0.006300850305706263,171,3.582259944115174,3.582259944115174,0.0,4.353705883026123,0.0,0.0,0.0019660266116261482,-18.93338808267742,171,0.0,1,-15.719874629094463,200,0.0,-19.819235958045425,1,0.0,0.009416820481419563
-17.221872498653013,200,-17.221872498653013,13840000,0.0,0.0,-8.324611653561114,-0.0019439453026279807,0.0,172,-17.221872498653013,-17.221872498653013,-17.221872498653013,-17.221872498653017,-36.793193958658435,0.0,0.0,-14.891004923962694,-17.221872498653013,172,172,-36.793193958658435,-8.324611653561114,-18.771321309870494,-0.004107003100216389,172,3.4721666644185385,3.4721666644185385,0.0,4.330532550811768,0.0,0.0,0.002163057797588408,-18.771321309870494,172,0.0,1,-14.891004923962694,200,0.0,-17.221872498653017,1,0.0,0.006640198174864054
-19.312986604282298,200,-19.312986604282298,13920000,0.0,0.0,-8.48250351793335,0.005128609947860241,0.0,173,-19.312986604282298,-19.312986604282298,-19.312986604282298,-19.312986604282305,-36.37978517676816,0.0,0.0,-15.654773649117978,-19.312986604282298,173,173,-36.37978517676816,-8.48250351793335,-19.168858869065158,0.0024305139668285847,173,3.7420738367832223,3.7420738367832223,0.0,4.390792369842529,0.0,0.0,0.0026980959810316563,-19.168858869065158,173,0.0,1,-15.654773649117978,200,0.0,-19.312986604282305,1,0.0,0.009870144538581371
-18.915759220059364,200,-18.915759220059364,14000000,0.0,0.0,-8.320777662304256,-0.001607948332093656,0.0,174,-18.915759220059364,-18.915759220059364,-18.915759220059364,-18.915759220059336,-42.97237932514643,0.0,0.0,-15.290827666779931,-18.915759220059364,174,174,-42.97237932514643,-8.320777662304256,-18.808455600970834,-0.0034059069585055113,174,3.8389968832077392,3.8389968832077392,0.0,4.380451679229736,0.0,0.0,0.0017979586264118552,-18.808455600970834,174,0.0,1,-15.290827666779931,200,0.0,-18.915759220059336,1,0.0,0.00682808319106698
-19.338129325859708,200,-19.338129325859708,14080000,0.0,0.0,-8.234164402569027,-0.007716369815170765,0.0,175,-19.338129325859708,-19.338129325859708,-19.338129325859708,-19.338129325859704,-36.42077087607042,0.0,0.0,-13.976232888340565,-19.338129325859708,175,175,-36.42077087607042,-8.234164402569027,-18.499007201757486,-0.00982825830578804,175,2.7020022519995477,2.7020022519995477,0.0,4.322700023651123,0.0,0.0,0.0021118884906172752,-18.499007201757486,175,0.0,1,-13.976232888340565,200,0.0,-19.338129325859704,1,0.0,0.006810272578150034
-18.114414409565907,200,-18.114414409565907,14160000,0.0,0.0,-8.276773603984385,0.0006505101919174194,0.0,176,-18.114414409565907,-18.114414409565907,-18.114414409565907,-18.114414409565903,-37.04719690672648,0.0,0.0,-14.978859835912369,-18.114414409565907,176,176,-37.04719690672648,-8.276773603984385,-18.738974214823457,-0.0013756746193394065,176,3.090006033353287,3.090006033353287,0.0,4.342773914337158,0.0,0.0,0.002026184811256826,-18.738974214823457,176,0.0,1,-14.978859835912369,200,0.0,-18.114414409565903,1,0.0,0.009793884120881557
-17.910231981367165,200,-17.910231981367165,14240000,0.0,0.0,-8.154062990425615,0.0017015456687659025,0.0,177,-17.910231981367165,-17.910231981367165,-17.910231981367165,-17.91023198136716,-43.13946062704334,0.0,0.0,-14.97693729588536,-17.910231981367165,177,177,-43.13946062704334,-8.154062990425615,-18.622319660414853,-0.0005385566619224846,177,2.9010835469268237,2.9010835469268237,0.0,4.354827880859375,0.0,0.0,0.002240102330688387,-18.622319660414853,177,0.0,1,-14.97693729588536,200,0.0,-17.91023198136716,1,0.0,0.006674727890640497
-28.25511486933105,200,-28.25511486933105,14320000,0.0,0.0,-8.568701316620098,-0.0009163647773675621,0.0,178,-28.25511486933105,-28.25511486933105,-28.25511486933105,-28.255114869331067,-36.95148323590341,0.0,0.0,-15.891328726964549,-28.25511486933105,178,178,-36.95148323590341,-8.568701316620098,-19.320610169228274,-0.0030045276507735252,178,4.395532606130728,4.395532606130728,0.0,4.366722106933594,0.0,0.0,0.002088162873405963,-19.320610169228274,178,0.0,1,-15.891328726964549,200,0.0,-28.255114869331067,1,0.0,0.009813906624913216
-19.023292979405475,200,-19.023292979405475,14400000,0.0,0.0,-8.06152004796546,0.0054062651470303535,0.0,179,-19.023292979405475,-19.023292979405475,-19.023292979405475,-19.02329297940548,-34.54830408437389,0.0,0.0,-14.412599416648,-19.023292979405475,179,179,-34.54830408437389,-8.06152004796546,-18.17372458041463,0.0028458558954298496,179,2.6005855558699125,2.6005855558699125,0.0,4.408263206481934,0.0,0.0,0.002560409251600504,-18.17372458041463,179,0.0,1,-14.412599416648,200,0.0,-19.02329297940548,1,0.0,0.006862975656986237
-33.26515253572538,200,-33.26515253572538,14480000,0.0,0.0,-8.478349233806204,-0.005510082468390465,0.0,180,-33.26515253572538,-33.26515253572538,-33.26515253572538,-33.26515253572536,-36.83383198006124,0.0,0.0,-15.81222865596511,-33.26515253572538,180,180,-36.83383198006124,-8.478349233806204,-19.009047671069194,-0.007015188690274954,180,3.8785257104700905,3.8785257104700905,0.0,4.3651204109191895,0.0,0.0,0.001505106221884489,-19.009047671069194,180,0.0,1,-15.81222865596511,200,0.0,-33.26515253572536,1,0.0,0.006862474139779806
-17.805144632451373,200,-17.805144632451373,14560000,0.0,0.0,-7.984905600618581,-0.006323849316686392,0.0,181,-17.805144632451373,-17.805144632451373,-17.805144632451373,-17.805144632451373,-33.3988334893643,0.0,0.0,-13.588405587136112,-17.805144632451373,181,181,-33.3988334893643,-7.984905600618581,-18.17823578344929,-0.008231829851865768,181,2.4070171235626776,2.4070171235626776,0.0,4.313042163848877,0.0,0.0,0.0019079805351793766,-18.17823578344929,181,0.0,1,-13.588405587136112,200,0.0,-17.805144632451373,1,0.0,0.006750986911356449
-17.876032409835908,200,-17.876032409835908,14640000,0.0,0.0,-8.297558742669366,-0.0032420060597360134,0.0,182,-17.876032409835908,-17.876032409835908,-17.876032409835908,-17.8760324098359,-38.04633589815483,0.0,0.0,-13.727584438076667,-17.876032409835908,182,182,-38.04633589815483,-8.297558742669366,-18.739952638377357,-0.004883940331637859,182,3.6504585920451396,3.6504585920451396,0.0,4.270439147949219,0.0,0.0,0.001641934271901846,-18.739952638377357,182,0.0,1,-13.727584438076667,200,0.0,-17.8760324098359,1,0.0,0.006535629741847515
-17.90764219053171,200,-17.90764219053171,14720000,0.0,0.0,-8.197099135527179,-0.0007339550647884607,0.0,183,-17.90764219053171,-17.90764219053171,-17.90764219053171,-17.907642190531707,-34.94942433566544,0.0,0.0,-14.186137231333133,-17.90764219053171,183,183,-34.94942433566544,-8.197099135527179,-18.498927724384483,-0.002265159972012043,183,2.301427583847276,2.301427583847276,0.0,4.260829925537109,0.0,0.0,0.0015312049072235823,-18.498927724384483,183,0.0,1,-14.186137231333133,200,0.0,-17.907642190531707,1,0.0,0.006816237233579159
-22.15901571827626,200,-22.15901571827626,14800000,0.0,0.0,-8.447081773201182,0.000989626976661384,0.0,184,-22.15901571827626,-22.15901571827626,-22.15901571827626,-22.159015718276255,-36.688166903564934,0.0,0.0,-12.794545024442627,-22.15901571827626,184,184,-36.688166903564934,-8.447081773201182,-19.08519673378312,-0.0001315251865889877,184,3.989221043121074,3.989221043121074,0.0,4.285645008087158,0.0,0.0,0.0011211521632503718,-19.08519673378312,184,0.0,1,-12.794545024442627,200,0.0,-22.159015718276255,1,0.0,0.0064439489506185055
-19.096306320066557,200,-19.096306320066557,14880000,0.0,0.0,-8.301356697358166,0.0005623624892905354,0.0,185,-19.096306320066557,-19.096306320066557,-19.096306320066557,-19.096306320066564,-35.45400253331249,0.0,0.0,-14.17414841101725,-19.096306320066557,185,185,-35.45400253331249,-8.301356697358166,-18.883673870929325,-0.0013453789288178086,185,2.413938515887859,2.413938515887859,0.0,4.2837300300598145,0.0,0.0,0.001907741418108344,-18.883673870929325,185,0.0,1,-14.17414841101725,200,0.0,-19.096306320066564,1,0.0,0.00988049991428852
-19.07819181375618,200,-19.07819181375618,14960000,0.0,0.0,-8.227128946202287,-0.009482892230153084,0.0,186,-19.07819181375618,-19.07819181375618,-19.07819181375618,-19.07819181375618,-36.854957494466944,0.0,0.0,-15.595282800245313,-19.07819181375618,186,186,-36.854957494466944,-8.227128946202287,-18.495774583714386,-0.011946788057684898,186,3.2896870026369434,3.2896870026369434,0.0,4.172737121582031,0.0,0.0,0.0024638958275318146,-18.495774583714386,186,0.0,1,-15.595282800245313,200,0.0,-19.07819181375618,1,0.0,0.009791391901671886
-16.113902898761353,200,-16.113902898761353,15040000,0.0,0.0,-8.335556080315422,-0.004714300390332937,0.0,187,-16.113902898761353,-16.113902898761353,-16.113902898761353,-16.11390289876136,-36.413519525732305,0.0,0.0,-13.406838911387126,-16.113902898761353,187,187,-36.413519525732305,-8.335556080315422,-18.86956687308509,-0.006134422961622477,187,3.021793999618141,3.021793999618141,0.0,4.116015911102295,0.0,0.0,0.0014201225712895393,-18.86956687308509,187,0.0,1,-13.406838911387126,200,0.0,-16.11390289876136,1,0.0,0.006556352134793997
-20.355659790241027,200,-20.355659790241027,15120000,0.0,0.0,-8.121413819010272,-0.003085554111748934,0.0,188,-20.355659790241027,-20.355659790241027,-20.355659790241027,-20.35565979024104,-29.88044511624711,0.0,0.0,-13.489863669128058,-20.355659790241027,188,188,-29.88044511624711,-8.121413819010272,-18.386201537528244,-0.0046456316486001015,188,1.8483969188633127,1.8483969188633127,0.0,4.0978312492370605,0.0,0.0,0.0015600775368511677,-18.386201537528244,188,0.0,1,-13.489863669128058,200,0.0,-20.35565979024104,1,0.0,0.006479064468294382
