MetaTest/pick-place-v1/MinReturn,Average/StdReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,MetaTest/pick-place-v1/NumEpisodes,Average/MaxReturn,pick-place-v1/AverageReturn,GaussianMLPPolicy/KLAfter,pick-place-v1/TerminationRate,MetaTest/pick-place-v1/AverageDiscountedReturn,MetaTest/pick-place-v1/SuccessRate,Average/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,MetaTest/pick-place-v1/AverageReturn,pick-place-v1/SuccessRate,Average/Iteration,GaussianMLPPolicy/Entropy,pick-place-v1/AverageDiscountedReturn,pick-place-v1/NumEpisodes,GaussianMLPPolicy/dLoss,Average/MinReturn,MetaTest/Average/Iteration,pick-place-v1/StdReturn,pick-place-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,Average/SuccessRate,TotalEnvSteps,MetaTest/Average/MaxReturn,MetaTest/pick-place-v1/TerminationRate,MetaTest/pick-place-v1/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,Average/TerminationRate,Average/AverageReturn,Average/NumEpisodes,MetaTest/pick-place-v1/MaxReturn,MetaTest/pick-place-v1/StdReturn,pick-place-v1/MaxReturn,Iteration,pick-place-v1/MinReturn
-17.675754455002807,1.136013253397916,-0.00500889727845788,0.0,0.0,-17.675754455002807,1,-15.899526260713634,-18.013705033967867,0.006457054056227207,0.0,-17.675754455002824,0.0,-8.073434734897603,-0.007461264729499817,-17.675754455002807,0.0,189,4.099909782409668,-8.073434734897603,200,0.002452367451041937,-20.693383893985953,189,1.136013253397916,189,-17.675754455002824,1,0.0,15200000,-17.675754455002807,0.0,189,0.0,0.0,-17.675754455002807,0.0,-18.013705033967867,200,-17.675754455002807,0.0,-15.899526260713634,189,-20.693383893985953
-17.770707199774485,1.2312497223036627,-0.004787067882716656,0.0,0.0,-17.770707199774485,1,-15.651227728903256,-18.074060930094404,0.006937628146260977,0.0,-17.770707199774478,0.0,-8.105329096040203,-0.00773598114028573,-17.770707199774485,0.0,190,4.079837799072266,-8.105329096040203,200,0.0029489132575690746,-24.990294362732513,190,1.2312497223036627,190,-17.770707199774478,1,0.0,15280000,-17.770707199774485,0.0,190,0.0,0.0,-17.770707199774485,0.0,-18.074060930094404,200,-17.770707199774485,0.0,-15.651227728903256,190,-24.990294362732513
-17.09955253027244,1.0378674273536572,-0.004533472936600447,0.0,0.0,-17.09955253027244,1,-15.804005903400148,-17.697721679291895,0.009258797392249107,0.0,-17.09955253027243,0.0,-7.9402582963127255,-0.007547424640506506,-17.09955253027244,0.0,191,4.0386810302734375,-7.9402582963127255,200,0.0030139517039060593,-21.758014113170425,191,1.0378674273536572,191,-17.09955253027243,1,0.0,15360000,-17.09955253027244,0.0,191,0.0,0.0,-17.09955253027244,0.0,-17.697721679291895,200,-17.09955253027244,0.0,-15.804005903400148,191,-21.758014113170425
-16.728614451387106,0.8881095386565615,-0.003904934972524643,0.0,0.0,-16.728614451387106,1,-15.610142219419668,-17.758088553939473,0.007467262446880341,0.0,-16.728614451387116,0.0,-7.915115939501538,-0.006410463247448206,-16.728614451387106,0.0,192,4.004768371582031,-7.915115939501538,200,0.002505528274923563,-20.014462353821077,192,0.8881095386565615,192,-16.728614451387116,1,0.0,15440000,-16.728614451387106,0.0,192,0.0,0.0,-16.728614451387106,0.0,-17.758088553939473,200,-16.728614451387106,0.0,-15.610142219419668,192,-20.014462353821077
-18.732700881547892,0.9261424675800104,-0.002378030214458704,0.0,0.0,-18.732700881547892,1,-15.893218921315158,-17.78532658967408,0.009793788194656372,0.0,-18.732700881547895,0.0,-7.965479301395475,-0.005685384385287762,-18.732700881547892,0.0,193,3.991276264190674,-7.965479301395475,200,0.0033073541708290577,-19.97736864347785,193,0.9261424675800104,193,-18.732700881547895,1,0.0,15520000,-18.732700881547892,0.0,193,0.0,0.0,-18.732700881547892,0.0,-17.78532658967408,200,-18.732700881547892,0.0,-15.893218921315158,193,-19.97736864347785
-19.511694220673085,0.7479260976008211,0.0028697799425572157,0.0,0.0,-19.511694220673085,1,-15.686685116398374,-17.826701006230504,0.009871426969766617,0.0,-19.51169422067309,0.0,-7.958613201244423,0.0008450949680991471,-19.511694220673085,0.0,194,4.069939136505127,-7.958613201244423,200,0.0020246849744580686,-19.724397915802523,194,0.7479260976008211,194,-19.51169422067309,1,0.0,15600000,-19.511694220673085,0.0,194,0.0,0.0,-19.511694220673085,0.0,-17.826701006230504,200,-19.511694220673085,0.0,-15.686685116398374,194,-19.724397915802523
-17.133108185711155,0.9532344895814041,-0.0022381464950740337,0.0,0.0,-17.133108185711155,1,-15.765256151024895,-17.805098969090356,0.0087363813072443,0.0,-17.133108185711148,0.0,-7.952660467883338,-0.004500064067542553,-17.133108185711155,0.0,195,4.057159900665283,-7.952660467883338,200,0.002261917572468519,-21.292037773308934,195,0.9532344895814041,195,-17.133108185711148,1,0.0,15680000,-17.133108185711155,0.0,195,0.0,0.0,-17.133108185711155,0.0,-17.805098969090356,200,-17.133108185711155,0.0,-15.765256151024895,195,-21.292037773308934
-17.23623699883286,0.8718854945887038,-0.0071672312915325165,0.0,0.0,-17.23623699883286,1,-15.833768943927641,-17.678661649378313,0.009814574383199215,0.0,-17.236236998832858,0.0,-7.9069621167825845,-0.009492283686995506,-17.23623699883286,0.0,196,3.9688339233398438,-7.9069621167825845,200,0.00232505239546299,-20.72939362885697,196,0.8718854945887038,196,-17.236236998832858,1,0.0,15760000,-17.23623699883286,0.0,196,0.0,0.0,-17.23623699883286,0.0,-17.678661649378313,200,-17.23623699883286,0.0,-15.833768943927641,196,-20.72939362885697
-16.721527255026814,1.038975061979792,0.0019641437102109194,0.0,0.0,-16.721527255026814,1,-15.881297407044542,-17.71264594927646,0.0065156533382833,0.0,-16.721527255026817,0.0,-7.924394194761369,0.0003674393519759178,-16.721527255026814,0.0,197,4.01835298538208,-7.924394194761369,200,0.0015967043582350016,-22.430883413154973,197,1.038975061979792,197,-16.721527255026817,1,0.0,15840000,-16.721527255026814,0.0,197,0.0,0.0,-16.721527255026814,0.0,-17.71264594927646,200,-16.721527255026814,0.0,-15.881297407044542,197,-22.430883413154973
-18.930067147544605,0.8193717073077965,0.00027178958407603204,0.0,0.0,-18.930067147544605,1,-15.765010258218012,-17.71793796562045,0.00982201099395752,0.0,-18.930067147544605,0.0,-7.908312952823576,-0.0022553547751158476,-18.930067147544605,0.0,198,4.021255016326904,-7.908312952823576,200,0.0025271443591918796,-20.026229649186472,198,0.8193717073077965,198,-18.930067147544605,1,0.0,15920000,-18.930067147544605,0.0,198,0.0,0.0,-18.930067147544605,0.0,-17.71793796562045,200,-18.930067147544605,0.0,-15.765010258218012,198,-20.026229649186472
-17.447721679370826,0.8616029089030943,0.001130061806179583,0.0,0.0,-17.447721679370826,1,-15.887503879361535,-17.817408844164977,0.00975068099796772,0.0,-17.447721679370822,0.0,-7.990612584911762,-0.0019289881456643343,-17.447721679370826,0.0,199,4.021759510040283,-7.990612584911762,200,0.0030590499518439174,-20.346152409796744,199,0.8616029089030943,199,-17.447721679370822,1,0.0,16000000,-17.447721679370826,0.0,199,0.0,0.0,-17.447721679370826,0.0,-17.817408844164977,200,-17.447721679370826,0.0,-15.887503879361535,199,-20.346152409796744
-17.72429132771684,1.2111876487032114,0.0010798248695209622,0.0,0.0,-17.72429132771684,1,-15.721094153567662,-18.004132977467552,0.006907464005053043,0.0,-17.724291327716852,0.0,-8.046861227490588,-0.0006042363820597529,-17.72429132771684,0.0,200,4.050018310546875,-8.046861227490588,200,0.0016840612515807152,-21.70775752712858,200,1.2111876487032114,200,-17.724291327716852,1,0.0,16080000,-17.72429132771684,0.0,200,0.0,0.0,-17.72429132771684,0.0,-18.004132977467552,200,-17.72429132771684,0.0,-15.721094153567662,200,-21.70775752712858
-19.354253206614942,0.753471795320342,-0.0049863592721521854,0.0,0.0,-19.354253206614942,1,-15.98334169058741,-17.57454680131217,0.006841388531029224,0.0,-19.35425320661493,0.0,-7.868149846030479,-0.008313123136758804,-19.354253206614942,0.0,201,4.021133899688721,-7.868149846030479,200,0.003326763864606619,-20.33686304329589,201,0.753471795320342,201,-19.35425320661493,1,0.0,16160000,-19.354253206614942,0.0,201,0.0,0.0,-19.354253206614942,0.0,-17.57454680131217,200,-19.354253206614942,0.0,-15.98334169058741,201,-20.33686304329589
-17.035634003484287,0.8182685888830005,-0.004880900029093027,0.0,0.0,-17.035634003484287,1,-15.447739648159715,-17.497010462025123,0.006771801970899105,0.0,-17.035634003484276,0.0,-7.8451823673706285,-0.007010545581579208,-17.035634003484287,0.0,202,3.9676167964935303,-7.8451823673706285,200,0.0021296455524861813,-21.14030003462094,202,0.8182685888830005,202,-17.035634003484276,1,0.0,16240000,-17.035634003484287,0.0,202,0.0,0.0,-17.035634003484287,0.0,-17.497010462025123,200,-17.035634003484287,0.0,-15.447739648159715,202,-21.14030003462094
-18.372832001540704,0.7951478583916426,0.0023848696146160364,0.0,0.0,-18.372832001540704,1,-15.989101823186955,-17.730577853946304,0.009704763069748878,0.0,-18.372832001540697,0.0,-7.9284781075802355,0.00015829884796403348,-18.372832001540704,0.0,203,4.000369071960449,-7.9284781075802355,200,0.002226570766652003,-20.37930054885382,203,0.7951478583916426,203,-18.372832001540697,1,0.0,16320000,-18.372832001540704,0.0,203,0.0,0.0,-18.372832001540704,0.0,-17.730577853946304,200,-18.372832001540704,0.0,-15.989101823186955,203,-20.37930054885382
-18.476133323604643,1.04380210539857,-0.005199593957513571,0.0,0.0,-18.476133323604643,1,-15.746860473070244,-17.66607459888315,0.006614601705223322,0.0,-18.476133323604646,0.0,-7.904368282307517,-0.0068051135167479515,-18.476133323604643,0.0,204,3.9568870067596436,-7.904368282307517,200,0.0016055195592343807,-21.805284721159897,204,1.04380210539857,204,-18.476133323604646,1,0.0,16400000,-18.476133323604643,0.0,204,0.0,0.0,-18.476133323604643,0.0,-17.66607459888315,200,-18.476133323604643,0.0,-15.746860473070244,204,-21.805284721159897
-17.766086875132473,0.6297889737237918,-0.004842010792344809,0.0,0.0,-17.766086875132473,1,-15.79181742461888,-17.37984879044087,0.007001539226621389,0.0,-17.766086875132462,0.0,-7.762595459134014,-0.006564186420291662,-17.766086875132473,0.0,205,3.8976285457611084,-7.762595459134014,200,0.0017221756279468536,-19.72307880061203,205,0.6297889737237918,205,-17.766086875132462,1,0.0,16480000,-17.766086875132473,0.0,205,0.0,0.0,-17.766086875132473,0.0,-17.37984879044087,200,-17.766086875132473,0.0,-15.79181742461888,205,-19.72307880061203
-16.57161693857098,1.025149355515054,-0.003304487792775035,0.0,0.0,-16.57161693857098,1,-15.537088284640118,-17.590749650096594,0.006713113281875849,0.0,-16.57161693857099,0.0,-7.913780391540019,-0.005477624945342541,-16.57161693857098,0.0,206,3.8773880004882812,-7.913780391540019,200,0.002173137152567506,-21.239809607807576,206,1.025149355515054,206,-16.57161693857099,1,0.0,16560000,-16.57161693857098,0.0,206,0.0,0.0,-16.57161693857098,0.0,-17.590749650096594,200,-16.57161693857098,0.0,-15.537088284640118,206,-21.239809607807576
-17.61470086072659,1.1237368810090202,-0.006051981821656227,0.0,0.0,-17.61470086072659,1,-15.016832858000175,-17.769412351910706,0.006613212637603283,0.0,-17.61470086072658,0.0,-7.936905594095027,-0.008360981941223145,-17.61470086072659,0.0,207,3.8396153450012207,-7.936905594095027,200,0.0023090001195669174,-22.98635708042265,207,1.1237368810090202,207,-17.61470086072658,1,0.0,16640000,-17.61470086072659,0.0,207,0.0,0.0,-17.61470086072659,0.0,-17.769412351910706,200,-17.61470086072659,0.0,-15.016832858000175,207,-22.98635708042265
-18.7150829786879,1.1275766288899485,-0.0009412982617504895,0.0,0.0,-18.7150829786879,1,-15.76124910229976,-17.63464661311272,0.009497213177382946,0.0,-18.71508297868789,0.0,-7.916258140845396,-0.0032284867484122515,-18.7150829786879,0.0,208,3.847057342529297,-7.916258140845396,200,0.002287188486661762,-23.267516225009306,208,1.1275766288899485,208,-18.71508297868789,1,0.0,16720000,-18.7150829786879,0.0,208,0.0,0.0,-18.7150829786879,0.0,-17.63464661311272,200,-18.7150829786879,0.0,-15.76124910229976,208,-23.267516225009306
-20.254337744710355,0.8676629806792803,6.26018299954012e-05,0.0,0.0,-20.254337744710355,1,-15.92985568302886,-17.784818591935192,0.006484189536422491,0.0,-20.254337744710345,0.0,-7.9831588063041465,-0.0018313366454094648,-20.254337744710355,0.0,209,3.855499505996704,-7.9831588063041465,200,0.001893938475404866,-19.77600347202785,209,0.8676629806792803,209,-20.254337744710345,1,0.0,16800000,-20.254337744710355,0.0,209,0.0,0.0,-20.254337744710355,0.0,-17.784818591935192,200,-20.254337744710355,0.0,-15.92985568302886,209,-19.77600347202785
-18.652711356677464,0.6934759370715903,-0.0049221874214708805,0.0,0.0,-18.652711356677464,1,-15.612143773252914,-17.500286961550646,0.009141648188233376,0.0,-18.65271135667746,0.0,-7.844991347233206,-0.007716254331171513,-18.652711356677464,0.0,210,3.806537389755249,-7.844991347233206,200,0.002794066909700632,-19.25263731711126,210,0.6934759370715903,210,-18.65271135667746,1,0.0,16880000,-18.652711356677464,0.0,210,0.0,0.0,-18.652711356677464,0.0,-17.500286961550646,200,-18.652711356677464,0.0,-15.612143773252914,210,-19.25263731711126
-17.757108599668733,0.8089383814783484,-0.0011463669361546636,0.0,0.0,-17.757108599668733,1,-15.648363678671254,-17.64432786402559,0.009983362630009651,0.0,-17.757108599668722,0.0,-7.894214139857979,-0.003703559283167124,-17.757108599668733,0.0,211,3.8051254749298096,-7.894214139857979,200,0.0025571923470124602,-19.938397408323418,211,0.8089383814783484,211,-17.757108599668722,1,0.0,16960000,-17.757108599668733,0.0,211,0.0,0.0,-17.757108599668733,0.0,-17.64432786402559,200,-17.757108599668733,0.0,-15.648363678671254,211,-19.938397408323418
-18.408841720050084,0.7313941111503518,0.0015309692826122046,0.0,0.0,-18.408841720050084,1,-15.87396000770748,-17.69243382730034,0.009375051595270634,0.0,-18.408841720050084,0.0,-7.961672173680817,-0.00016063261136878282,-18.408841720050084,0.0,212,3.841240167617798,-7.961672173680817,200,0.0016916018939809874,-19.70866043691195,212,0.7313941111503518,212,-18.408841720050084,1,0.0,17040000,-18.408841720050084,0.0,212,0.0,0.0,-18.408841720050084,0.0,-17.69243382730034,200,-18.408841720050084,0.0,-15.87396000770748,212,-19.70866043691195
-17.44790189557406,0.8545514584375886,-0.009508003480732441,0.0,0.0,-17.44790189557406,1,-15.356768366254558,-17.85186698768265,0.006426198873668909,0.0,-17.44790189557408,0.0,-8.016978082724615,-0.011177344247698784,-17.44790189557406,0.0,213,3.7580108642578125,-8.016978082724615,200,0.001669340766966343,-20.873600387374502,213,0.8545514584375886,213,-17.44790189557408,1,0.0,17120000,-17.44790189557406,0.0,213,0.0,0.0,-17.44790189557406,0.0,-17.85186698768265,200,-17.44790189557406,0.0,-15.356768366254558,213,-20.873600387374502
-17.62597303024351,0.789943757048317,-0.002275387290865183,0.0,0.0,-17.62597303024351,1,-16.01277759374616,-17.70089062562478,0.009616951458156109,0.0,-17.62597303024351,0.0,-7.927438099195045,-0.004166911356151104,-17.62597303024351,0.0,214,3.7314610481262207,-7.927438099195045,200,0.001891524065285921,-20.113865620172778,214,0.789943757048317,214,-17.62597303024351,1,0.0,17200000,-17.62597303024351,0.0,214,0.0,0.0,-17.62597303024351,0.0,-17.70089062562478,200,-17.62597303024351,0.0,-16.01277759374616,214,-20.113865620172778
-16.830573904364034,1.0617006422274848,0.0021430603228509426,0.0,0.0,-16.830573904364034,1,-15.214652344023316,-17.911475591130667,0.007179773412644863,0.0,-16.83057390436404,0.0,-8.055336605825916,-0.0005598620045930147,-16.830573904364034,0.0,215,3.768134832382202,-8.055336605825916,200,0.0027029223274439573,-21.78729269444353,215,1.0617006422274848,215,-16.83057390436404,1,0.0,17280000,-16.830573904364034,0.0,215,0.0,0.0,-16.830573904364034,0.0,-17.911475591130667,200,-16.830573904364034,0.0,-15.214652344023316,215,-21.78729269444353
-19.191047244134204,0.7687649164105871,0.0015244658570736647,0.0,0.0,-19.191047244134204,1,-15.638294885070238,-17.60682340754982,0.0067942142486572266,0.0,-19.191047244134186,0.0,-7.855650776330065,-0.00016089850396383554,-19.191047244134204,0.0,216,3.784210443496704,-7.855650776330065,200,0.0016853643610375002,-20.255838446933165,216,0.7687649164105871,216,-19.191047244134186,1,0.0,17360000,-19.191047244134204,0.0,216,0.0,0.0,-19.191047244134204,0.0,-17.60682340754982,200,-19.191047244134204,0.0,-15.638294885070238,216,-20.255838446933165
-17.287227552104984,0.7630873074757442,0.0022772953379899263,0.0,0.0,-17.287227552104984,1,-14.843519630806261,-17.267091534725832,0.00950420182198286,0.0,-17.287227552104998,0.0,-7.8256667012554475,-0.0006547904340550303,-17.287227552104984,0.0,217,3.8180346488952637,-7.8256667012554475,200,0.0029320857720449567,-20.65272964906294,217,0.7630873074757442,217,-17.287227552104998,1,0.0,17440000,-17.287227552104984,0.0,217,0.0,0.0,-17.287227552104984,0.0,-17.267091534725832,200,-17.287227552104984,0.0,-14.843519630806261,217,-20.65272964906294
-18.969468810366898,0.9392143687920019,-0.002021275693550706,0.0,0.0,-18.969468810366898,1,-15.8349671308161,-17.690673387991374,0.0066319420002400875,0.0,-18.969468810366873,0.0,-7.943305060568341,-0.003808307694271207,-18.969468810366898,0.0,218,3.807319164276123,-7.943305060568341,200,0.001787032000720501,-21.403350671948456,218,0.9392143687920019,218,-18.969468810366873,1,0.0,17520000,-18.969468810366898,0.0,218,0.0,0.0,-18.969468810366898,0.0,-17.690673387991374,200,-18.969468810366898,0.0,-15.8349671308161,218,-21.403350671948456
-17.355893509614678,0.8082793235627065,-0.008328546769917011,0.0,0.0,-17.355893509614678,1,-15.740691426043123,-17.28653145315589,0.007695796899497509,0.0,-17.355893509614692,0.0,-7.76634752829103,-0.010335011407732964,-17.355893509614678,0.0,219,3.720715284347534,-7.76634752829103,200,0.0020064646378159523,-20.976419396556356,219,0.8082793235627065,219,-17.355893509614692,1,0.0,17600000,-17.355893509614678,0.0,219,0.0,0.0,-17.355893509614678,0.0,-17.28653145315589,200,-17.355893509614678,0.0,-15.740691426043123,219,-20.976419396556356
-17.844145915688724,1.7565711389887335,-0.003245668951421976,0.0,0.0,-17.844145915688724,1,-15.565004599799515,-18.143546504406107,0.006439310498535633,0.0,-17.844145915688728,0.0,-8.119503637945067,-0.005011422093957663,-17.844145915688724,0.0,220,3.706989049911499,-8.119503637945067,200,0.0017657531425356865,-25.298020253450193,220,1.7565711389887335,220,-17.844145915688728,1,0.0,17680000,-17.844145915688724,0.0,220,0.0,0.0,-17.844145915688724,0.0,-18.143546504406107,200,-17.844145915688724,0.0,-15.565004599799515,220,-25.298020253450193
-18.11221912388745,0.807691686001462,-0.0017643652390688658,0.0,0.0,-18.11221912388745,1,-15.680366236352265,-17.58697507181237,0.009186781942844391,0.0,-18.112219123887446,0.0,-7.8975128444348615,-0.004812272265553474,-18.11221912388745,0.0,221,3.703643798828125,-7.8975128444348615,200,0.0030479070264846087,-20.151805565905548,221,0.807691686001462,221,-18.112219123887446,1,0.0,17760000,-18.11221912388745,0.0,221,0.0,0.0,-18.11221912388745,0.0,-17.58697507181237,200,-18.11221912388745,0.0,-15.680366236352265,221,-20.151805565905548
-16.819050396749763,0.7969249268027053,0.003132738871499896,0.0,0.0,-16.819050396749763,1,-15.456952085137619,-17.484355721349047,0.009478817693889141,0.0,-16.819050396749752,0.0,-7.829222073697817,0.0011765501694753766,-16.819050396749763,0.0,222,3.751976251602173,-7.829222073697817,200,0.0019561887020245194,-19.87732898587313,222,0.7969249268027053,222,-16.819050396749752,1,0.0,17840000,-16.819050396749763,0.0,222,0.0,0.0,-16.819050396749763,0.0,-17.484355721349047,200,-16.819050396749763,0.0,-15.456952085137619,222,-19.87732898587313
-17.81412224122831,0.8608463995160753,-0.00490701524540782,0.0,0.0,-17.81412224122831,1,-15.46695009639542,-17.42115915144647,0.007173369638621807,0.0,-17.814122241228304,0.0,-7.785307260670676,-0.006843280978500843,-17.81412224122831,0.0,223,3.716758966445923,-7.785307260670676,200,0.0019362657330930233,-20.268116318685664,223,0.8608463995160753,223,-17.814122241228304,1,0.0,17920000,-17.81412224122831,0.0,223,0.0,0.0,-17.81412224122831,0.0,-17.42115915144647,200,-17.81412224122831,0.0,-15.46695009639542,223,-20.268116318685664
-17.860573957473978,1.6051344922089061,-0.0036778259091079235,0.0,0.0,-17.860573957473978,1,-15.705864030994933,-17.93980105297468,0.009453724138438702,0.0,-17.86057395747398,0.0,-7.990521298179597,-0.005545840598642826,-17.860573957473978,0.0,224,3.6564598083496094,-7.990521298179597,200,0.0018680146895349026,-26.268840553046456,224,1.6051344922089061,224,-17.86057395747398,1,0.0,18000000,-17.860573957473978,0.0,224,0.0,0.0,-17.860573957473978,0.0,-17.93980105297468,200,-17.860573957473978,0.0,-15.705864030994933,224,-26.268840553046456
-18.187795303959877,1.0516329442054082,-0.002477831207215786,0.0,0.0,-18.187795303959877,1,-15.496539097942657,-17.583644060785232,0.009725859388709068,0.0,-18.187795303959874,0.0,-7.847482665722088,-0.004069074057042599,-18.187795303959877,0.0,225,3.6488687992095947,-7.847482665722088,200,0.0015912428498268127,-20.47412665933487,225,1.0516329442054082,225,-18.187795303959874,1,0.0,18080000,-18.187795303959877,0.0,225,0.0,0.0,-18.187795303959877,0.0,-17.583644060785232,200,-18.187795303959877,0.0,-15.496539097942657,225,-20.47412665933487
-16.954504392050328,1.2218729952408045,-0.0014363436494022608,0.0,0.0,-16.954504392050328,1,-15.547239923615972,-17.616839585784252,0.009600527584552765,0.0,-16.954504392050325,0.0,-7.920757173564137,-0.004384130239486694,-16.954504392050328,0.0,226,3.638793706893921,-7.920757173564137,200,0.0029477865900844336,-23.809792720642175,226,1.2218729952408045,226,-16.954504392050325,1,0.0,18160000,-16.954504392050328,0.0,226,0.0,0.0,-16.954504392050328,0.0,-17.616839585784252,200,-16.954504392050328,0.0,-15.547239923615972,226,-23.809792720642175
-17.93696092991695,0.8787992009945957,-0.0034748869948089123,0.0,0.0,-17.93696092991695,1,-15.956160475602198,-17.622808385773727,0.007201430853456259,0.0,-17.93696092991694,0.0,-7.925072507826798,-0.005945392418652773,-17.93696092991695,0.0,227,3.632537603378296,-7.925072507826798,200,0.0024705054238438606,-20.54995482581409,227,0.8787992009945957,227,-17.93696092991694,1,0.0,18240000,-17.93696092991695,0.0,227,0.0,0.0,-17.93696092991695,0.0,-17.622808385773727,200,-17.93696092991695,0.0,-15.956160475602198,227,-20.54995482581409
-16.755362733627457,0.8984706326752353,0.002476929919794202,0.0,0.0,-16.755362733627457,1,-15.350630713453034,-17.306686776753843,0.009990681894123554,0.0,-16.755362733627454,0.0,-7.807235905825374,-0.0019101087236776948,-16.755362733627457,0.0,228,3.661632776260376,-7.807235905825374,200,0.004387038643471897,-20.52062360754795,228,0.8984706326752353,228,-16.755362733627454,1,0.0,18320000,-16.755362733627457,0.0,228,0.0,0.0,-16.755362733627457,0.0,-17.306686776753843,200,-16.755362733627457,0.0,-15.350630713453034,228,-20.52062360754795
-18.330618652787084,1.162088185074021,-0.004966424312442541,0.0,0.0,-18.330618652787084,1,-15.654555176503711,-17.56746680689327,0.007190346717834473,0.0,-18.3306186527871,0.0,-7.860917924647149,-0.007406835909932852,-18.330618652787084,0.0,229,3.6278765201568604,-7.860917924647149,200,0.0024404115974903107,-22.828280011269012,229,1.162088185074021,229,-18.3306186527871,1,0.0,18400000,-18.330618652787084,0.0,229,0.0,0.0,-18.330618652787084,0.0,-17.56746680689327,200,-18.330618652787084,0.0,-15.654555176503711,229,-22.828280011269012
-16.234466136976316,1.1820144902015124,-0.010009167715907097,0.0,0.0,-16.234466136976316,1,-15.732092736901118,-17.51244188178038,0.00792706198990345,0.0,-16.2344661369763,0.0,-7.829966246621272,-0.012708601541817188,-16.234466136976316,0.0,230,3.5499534606933594,-7.829966246621272,200,0.0026994338259100914,-22.0834863978055,230,1.1820144902015124,230,-16.2344661369763,1,0.0,18480000,-16.234466136976316,0.0,230,0.0,0.0,-16.234466136976316,0.0,-17.51244188178038,200,-16.234466136976316,0.0,-15.732092736901118,230,-22.0834863978055
-16.86905636528313,1.1038756368806248,-0.0017393326852470636,0.0,0.0,-16.86905636528313,1,-15.31324616033784,-17.379607620073056,0.006557529326528311,0.0,-16.869056365283136,0.0,-7.815877686789827,-0.003270912216976285,-16.86905636528313,0.0,231,3.535907506942749,-7.815877686789827,200,0.0015315795317292213,-21.384137180335767,231,1.1038756368806248,231,-16.869056365283136,1,0.0,18560000,-16.86905636528313,0.0,231,0.0,0.0,-16.86905636528313,0.0,-17.379607620073056,200,-16.86905636528313,0.0,-15.31324616033784,231,-21.384137180335767
-16.183961211021256,1.0962945008346765,-0.0018289925064891577,0.0,0.0,-16.183961211021256,1,-15.799845505296325,-17.87992700061636,0.009797414764761925,0.0,-16.18396121102125,0.0,-8.004733668601837,-0.0037900463212281466,-16.183961211021256,0.0,232,3.542888641357422,-8.004733668601837,200,0.001961053814738989,-21.07693434000528,232,1.0962945008346765,232,-16.18396121102125,1,0.0,18640000,-16.183961211021256,0.0,232,0.0,0.0,-16.183961211021256,0.0,-17.87992700061636,200,-16.183961211021256,0.0,-15.799845505296325,232,-21.07693434000528
-17.329939887425933,1.5407585442343399,-0.002870608353987336,0.0,0.0,-17.329939887425933,1,-15.213153444568272,-17.73223885250572,0.006813208106905222,0.0,-17.329939887425933,0.0,-7.962857156040868,-0.004740915726870298,-17.329939887425933,0.0,233,3.5296058654785156,-7.962857156040868,200,0.0018703073728829622,-25.048260947155953,233,1.5407585442343399,233,-17.329939887425933,1,0.0,18720000,-17.329939887425933,0.0,233,0.0,0.0,-17.329939887425933,0.0,-17.73223885250572,200,-17.329939887425933,0.0,-15.213153444568272,233,-25.048260947155953
-17.33125793901623,0.9048035897979946,-0.0044971005991101265,0.0,0.0,-17.33125793901623,1,-15.663698869828583,-17.596905305227935,0.007029442582279444,0.0,-17.331257939016226,0.0,-7.911995911771743,-0.006918246857821941,-17.33125793901623,0.0,234,3.5042531490325928,-7.911995911771743,200,0.002421146258711815,-21.867519440790943,234,0.9048035897979946,234,-17.331257939016226,1,0.0,18800000,-17.33125793901623,0.0,234,0.0,0.0,-17.33125793901623,0.0,-17.596905305227935,200,-17.33125793901623,0.0,-15.663698869828583,234,-21.867519440790943
-16.30192703052891,1.3493558020703833,-1.8606009689392522e-05,0.0,0.0,-16.30192703052891,1,-15.40373451091822,-17.74331304420597,0.006619379855692387,0.0,-16.3019270305289,0.0,-7.951307567184752,-0.002174926223233342,-16.30192703052891,0.0,235,3.5001676082611084,-7.951307567184752,200,0.0021563202135439496,-22.286797269607543,235,1.3493558020703833,235,-16.3019270305289,1,0.0,18880000,-16.30192703052891,0.0,235,0.0,0.0,-16.30192703052891,0.0,-17.74331304420597,200,-16.30192703052891,0.0,-15.40373451091822,235,-22.286797269607543
-20.466725075728853,0.8472989085319199,-0.002257008571177721,0.0,0.0,-20.466725075728853,1,-15.553638419363224,-17.164953264149382,0.0068735890090465546,0.0,-20.466725075728842,0.0,-7.690766361472658,-0.004445618949830532,-20.466725075728853,0.0,236,3.4960901737213135,-7.690766361472658,200,0.002188610378652811,-20.00532263917224,236,0.8472989085319199,236,-20.466725075728842,1,0.0,18960000,-20.466725075728853,0.0,236,0.0,0.0,-20.466725075728853,0.0,-17.164953264149382,200,-20.466725075728853,0.0,-15.553638419363224,236,-20.00532263917224
